texto,nota,id,data
Otimo.,5,MLB31043094,2025-10-29T00:00:00
Excelente gostei bastante.,4,MLB31043094,2025-11-02T00:00:00
Super indico.,5,MLB31043094,2025-11-03T00:00:00
Otimo.,5,MLB31043094,2025-11-16T00:00:00
Produto muito bom gostei.,5,MLB31043094,2025-11-18T00:00:00
,5,MLB31043094,2025-09-29T00:00:00
"Quadro perfeito, muito bom o material.",5,MLB31043094,2025-10-21T00:00:00
"O produto é elogiado pela qualidade do material e pelo excelente desempenho. A lousa é considerada muito boa e atende bem às expectativas. Além disso, o quadro é descrito como perfeito, destacandose pela sua construção robusta.",5,MLB31043094,2025-11-20T00:00:00
Gostei do produto!!!.,5,MLB31043094,2025-10-23T00:00:00
Muito prático para as crianças aprenderem as letras.,5,MLB23854016,2025-10-23T00:00:00
Leve e não manchas com as canetas. O tamanho que peguei é ótimo para uma boa visualização!.,5,MLB23854016,2025-10-29T00:00:00
De acordo com a descrição.,5,MLB23854016,2025-11-30T00:00:00
Excelente quadro. Fácil de instalar. Magnético funciona muito bem.,5,MLB23854016,2025-02-19T00:00:00
"Excelente qualidade , não mancha. Recomendo comprar as letras magnéticas para a brincadeira ficar completa :).",5,MLB23854016,2025-05-03T00:00:00
"Ótimo produto, tamanho ideal.",5,MLB23854016,2025-09-25T00:00:00
Recomendo!!! cumpriu a proposta e estou muito contente!.,5,MLB23854016,2025-10-13T00:00:00
Produto de ótima qualidade!.,5,MLB23854016,2025-11-12T00:00:00
,5,MLB23854016,2025-03-07T00:00:00
"O produto é elogiado por seu tamanho ideal e praticidade, especialmente para o aprendizado infantil. A instalação é fácil e o recurso magnético funciona de forma eficaz.",5,MLB23854016,2025-11-20T00:00:00
"Ele veio com a moldura “empenada”, mas parafusando nos quatro cantos ficou perfeito.",4,MLB23854016,2025-03-26T00:00:00
Excelente !.,5,MLB24577057,2024-03-10T00:00:00
Perfeito.,5,MLB24577057,2024-12-06T00:00:00
"Produto muito bom e bonito. Só pensei que ele seria jateado de tinta branca atrás que daria um branco ainda mais bonito ao quadro como já tinha visto em outros locais, mas é um outro produto que instalaram que também funciona bem e também é bonito.",5,MLB24577057,2024-12-09T00:00:00
Produto de excelente qualidade. Compraria novamente. Muito bom.,5,MLB32425762,2024-09-04T00:00:00
"Bom pelo valor, ficaria melhor as pontas, os cantos, os encaixes ser mais no esquadro, mais tá bom.",4,MLB32425762,2025-05-24T00:00:00
Muito bom!.,5,MLB32425762,2025-11-04T00:00:00
Super util pra criança desenhar.,5,MLB57350002,2025-10-08T00:00:00
Ótimo produto.,5,MLB24742384,2023-11-22T00:00:00
Bom.,5,MLB52100497,2025-11-24T00:00:00
Produto de ótima qualidade e muito útil.,5,MLB52100497,2025-11-28T00:00:00
Muito bom! grande.,5,MLB52100497,2025-12-01T00:00:00
Organizaçao em dia com a lousa.,5,MLB52100497,2025-08-27T00:00:00
Amei bem grande.,5,MLB52100497,2025-09-09T00:00:00
Bom.,4,MLB52100497,2025-10-27T00:00:00
Perfeito.,5,MLB52100497,2025-11-17T00:00:00
Excelente tamanho e acabamento!.,5,MLB52100497,2025-11-25T00:00:00
"A qualidade geral é considerada muito boa, atendendo às expectativas. Além disso, é descrito como um produto perfeito para suas finalidades.",5,MLB52100497,2025-11-20T00:00:00
É útil,5,MLB52100497,2025-01-29T00:00:00
Quadro com defeito e só uma caneta.,2,MLB53384150,2025-09-22T00:00:00
Excelente. Facil instalação e muito bom. Recomendo.,5,MLB53384150,2025-09-10T00:00:00
São ótimos e grandes.,5,MLB25581920,2025-10-13T00:00:00
"Prático e eficiente, recomendo.",5,MLB43583836,2019-11-15T00:00:00
Produto muito bom.,5,MLB43583836,2022-12-07T00:00:00
"Gostei bastante, com a mesma qualidade do original.",5,MLB43583836,2023-10-17T00:00:00
Produto top.,5,MLB43583836,2025-10-09T00:00:00
Muito bom.,5,MLB43583836,2025-11-09T00:00:00
O produto me atendeu de forma agradável. Patinete: xiaomi m365 original.,5,MLB43583836,2025-11-16T00:00:00
Sensacional.,5,MLB43583836,2025-11-19T00:00:00
"Meu filho amou, fala que anda 8 km mais acho que é mais rápido ,suporta até 70 kilos mais acho q n é bom não forçar muito pra esse peso n, meu filho pesa 38 kilos serviu bem as rodinhas poderia ser um pouco maiores pra andar no esfalto treme muito o patinete mais se for no chão liso anda de boa sem barulho ,gostei mais da próxima quero um maior.",5,MLB50178212,2025-10-17T00:00:00
Bateria com excelente durabilidade.,5,MLB50178212,2025-10-24T00:00:00
"Muito bom , meu filho amou.",5,MLB50178212,2025-11-04T00:00:00
"O patinete elétrico é considerado muito atrativo e divertido para as crianças, com várias menções de satisfação por parte dos pequenos. No entanto, há críticas significativas sobre a duração da bateria, que é considerada insatisfatória.",5,MLB50178212,2025-11-20T00:00:00
Axei bom muito resistente embora peguei ele ontem mas ja andei com ele muito legal. A batetia nao tem muita resistencia em durabilidade.,5,MLB50178212,2024-05-10T00:00:00
Instalado e funcionando!.,5,MLB44167861,2025-10-03T00:00:00
"Produto bom, mas nas fotos não mostra q tem uma peça q para colocar o freio no guidom, tive q cortar parte dele para encaixar o freio.",4,MLB44167861,2025-11-12T00:00:00
Produto bom.,5,MLB44985149,2025-10-22T00:00:00
"Muito bom, som do alarme é bem alto, só poderia vir com 2 controles.",5,MLB44985149,2025-10-27T00:00:00
"Compacto e funciona muito bem, sensibilidade que veio configurada está perfeito.",5,MLB44985149,2025-11-30T00:00:00
"O patinete é elogiado por sua excelente qualidade, potência e robustez, além de ser fácil de montar e ter um preço acessível. A leveza e a fácil manobrabilidade são destacadas, tornandoo prático para o uso diário. A bateria é durável, suportando bem o uso frequente, e o design é considerado bonito e funcional.",5,MLB36625407,2025-11-20T00:00:00
Mto bom. Testei pouco. Fica a dica p quem n gosta de ler manual. Tem q pegar 5 km/h para começar a acelerar. Hahah achei q estava estragado até eu ler como fazia.,5,MLB36625407,2025-02-09T00:00:00
"O patinete elétrico é elogiado pela sua excelente qualidade, resistência e autonomia da bateria, sendo ideal para trajetos diários. A velocidade máxima de 25 km/h é satisfatória e o produto é considerado econômico e robusto.",5,MLB25591546,2025-11-20T00:00:00
"Gostei, consigo andar 25km (de uma cidade para outra) no modo 20km/25km e chega até 28km comigo que tenho 65kg. Coloquem selante slime + proteção do paralama e se curtam a viagem.",5,MLB25591546,2023-08-23T00:00:00
Nota 10. Muito bom mesmo.,5,MLB44355036,2025-11-22T00:00:00
"É bom, se destravar chega até 30km/h e a bateria dura em média 2 dias, fazendo 4 viagens de 5 a 7 minutos por dia.",5,MLB44355036,2025-11-15T00:00:00
"Muito bom, bem divertido.",5,MLB44355036,2025-11-29T00:00:00
"Excelente produto, veio tudo perfeito e o q mais amei foram as luzes mudando de cor. Super indico.",5,MLB44355036,2025-11-12T00:00:00
"O patinete elétrico é elogiado por sua construção robusta e potência, sendo capaz de lidar bem com subidas e terrenos irregulares. O design atraente e o conforto proporcionado pelo amortecedor são destacados como pontos positivos. Além disso, a autonomia e a segurança, com recursos como sistema de tag e setas, são apreciadas pelos usuários.",5,MLB24211781,2025-11-20T00:00:00
E um ótimo patinete. Mais tem algumas coisas que não condiz. Como a velocidade fala que é 50km e é 45km. A potência do motor fala que é 1200w e na verdade é 800w. A duracao da bateria fala 50km e noanual ta 35km. Mais no geral gostei muito do patinete muito bem feito bom para andar ele é top. Eu recomendo.,5,MLB24211781,2025-03-08T00:00:00
Bom dia muito bom.,5,MLB23581259,2023-07-23T00:00:00
Perfeito.,5,MLB23581259,2025-09-14T00:00:00
"Ótimo produto estou utilizando a três dias, não sinto mais buraco ou vibração na mão, amei o produto, precisou de adaptação no freio pois a furacão e diferente, coloquei sozinho se precisar de ajuda técnica,.",5,MLB23581259,2023-09-15T00:00:00
Produto ótimo.,5,MLB61317846,2025-11-17T00:00:00
O produto é bom gostei meu filho ja está andando obrigado que deus abençoe.,5,MLB60237742,2025-10-12T00:00:00
Patinete muito bom. Gostei muito e da qualidade do produto.,5,MLB60237742,2025-10-13T00:00:00
Quando a bateria está acabando perde a potência mais muito divertido e atende as espectativas.,4,MLB60237742,2025-10-25T00:00:00
Excelente gostei.,5,MLB60237742,2025-11-10T00:00:00
Ótimo recomendo.,5,MLB60237742,2025-11-24T00:00:00
Maravilhoso funcionou direitinho é muito lindo 😍👏👏 amei.,5,MLB60237742,2025-11-10T00:00:00
"A peça pode ser usada, mas não é exatamente igual, o pino é mais estreito que o original.",3,MLB59120388,2024-12-06T00:00:00
"Parece fragil por ser de plastico, mas funcionou super bem no patinete.",4,MLB38675676,2021-08-22T00:00:00
Da braba.,5,MLB37807740,2024-01-11T00:00:00
Funciona perfeitamente para segurar o patinete como uma bolsa. Fica bem confortável para carregar e a alça aguenta bem o peso. Recomendo.,5,MLB37807740,2025-08-31T00:00:00
O produto parece ser fe boa qualidade.,5,MLB37807740,2025-10-13T00:00:00
Achei ótima! resistente e prática.,5,MLB37807740,2025-11-07T00:00:00
"O produto é joia, mas não deu no meu patinete! o buraco que entra dentro da roda do meu não coube pra passar dentro.",5,MLB37807740,2025-11-29T00:00:00
Boa.,5,MLB37807740,2025-12-01T00:00:00
O material é showwww vale a pena.,5,MLB37807740,2025-06-30T00:00:00
Ótimo.,5,MLB37807740,2025-10-08T00:00:00
Resistente leva meu patinete de 20 kilos.,5,MLB37807740,2025-10-08T00:00:00
"O patinete elétrico é elogiado por sua resistência e praticidade, sendo fácil de transportar graças à alça que suporta bem o peso. O material de construção é considerado de alta qualidade, tornandoo uma escolha valiosa para quem precisa de mobilidade em locais sem elevador.",5,MLB37807740,2025-11-20T00:00:00
"O patinete elétrico é elogiado por sua praticidade, resistência e bom desempenho, especialmente em terrenos planos. No entanto, há críticas sobre a fragilidade do paralama traseiro e problemas de durabilidade após alguns meses de uso. Apesar disso, muitos usuários destacam a qualidade dos freios, suspensão e a eficiência da bateria.",5,MLB52113864,2025-11-20T00:00:00
"O patinete é ótimo, parece ser mais resistente que os demais, porém os pneus maciços apesar de durarem mais eles são mais duros e parece mais instável, a velocidade é ótima chega a 30km tranquilamente em retas! para mim que faço um pequeno trajeto por dia vale super.",5,MLB52113864,2024-12-31T00:00:00
Bom.,5,MLB46242534,2025-09-09T00:00:00
Tudo ok.,5,MLB27141737,2025-11-27T00:00:00
Achei o material bem resistente.,5,MLB27141737,2024-10-22T00:00:00
,5,MLB27141737,2025-04-21T00:00:00
Muito bom gostei parabéns.,5,MLB27141737,2025-06-17T00:00:00
Top.,5,MLB27141737,2025-09-11T00:00:00
Top demais.,5,MLB27141737,2025-09-11T00:00:00
Deu certo.,5,MLB27141737,2025-10-07T00:00:00
O produto é muito bom.,5,MLB27141737,2025-10-11T00:00:00
Ótimo para o dia a dia.,5,MLB27141737,2025-11-08T00:00:00
"Esse suporte do paralama devia vir originalmente, quando eu comprei o patinete veio sem, n durou 2 semanas o paralama, comprei esse kit e troquei. Estou rodando a 1 ano e não estragou ainda, a instalação é bem simples, meu patinete é da china genérico e deu certinho, nem precisei desgastar o encaixe como outras pessoas relataram.",5,MLB27141737,2025-11-10T00:00:00
Funciona bem no meu patinete carregou legal.,5,MLB27141737,2025-11-28T00:00:00
"Me parece ser muito bom da oara guardar o carregador e levar até algo a mais ,por exemplo levar carteira e celular.",5,MLB27141737,2025-09-26T00:00:00
"O patinete elétrico é elogiado por sua qualidade e confiabilidade, sendo altamente recomendado. A bolsa que acompanha o produto é considerada bonita, resistente e de bom tamanho. Além disso, o patinete funciona perfeitamente e é descrito como super funcional.",5,MLB27141737,2025-11-20T00:00:00
Acabou quebrando em um mês de uso.,4,MLB27141737,2024-03-26T00:00:00
"O patinete elétrico é elogiado pela qualidade, resistência e praticidade, sendo considerado confortável e ergonômico. A bateria tem uma boa durabilidade, e os modos de condução acessíveis via Bluetooth são apreciados. Além disso, é visto como um meio de transporte eficiente para curtas distâncias, com uma experiência de uso satisfatória.",5,MLB23525587,2025-11-20T00:00:00
"Maravilhoso!! uma experiência muito legal para poder se mover a curtas distâncias. Funciona bem, é rápido e bem intuitivo. Recomento bem. Uma coisa legal é que é possível fazer o seguro dele por volta de 350,00, tbm recomendo e ver vídeos na internet sobre upgrades simples que deixa o o equipamento mais confortável, como protetor de pára-lama e slime na roda. Bom custo benefício desse patinete, será uma boa compra!.",5,MLB23525587,2024-06-25T00:00:00
"O patinete elétrico é elogiado por sua robustez, potência e qualidade de construção, sendo considerado um dos melhores da atualidade. Destacase pela eficiência, com respostas rápidas e freios eficazes, além de proporcionar uma experiência confortável e prática para deslocamentos. A autonomia da bateria é satisfatória, permitindo percorrer longas distâncias, e o design é apreciado por sua estética e facilidade de montagem.",5,MLB56720548,2025-11-20T00:00:00
"Esse patinete é tão forte, tão forte, tão forte! que se vc não tomar cuidado ele da um grau e você fica pra traz e ele vai embora! kkkk. Manos! anda muito! responde muito rápido aos toques! mas eu já adianto logo! leiam o manual e comecem andar nele com o motor em sdrive e na marcha 1 porque o torque dele é fora da realidade! *usem capacete!* *usem peotecao de cotobelos e joelhos*. Se você está pensando em comprar algo para seu filho, compre com o pessoal da honey whale um modelo mais simples porque esse aqui seu filho vai virar um ayrton senna. Estou surpreso com a qualidade deste patinete! o suporte de celular que vem é bem chato de usar e ao colocar o celular fica na frente da câmera impossibilitando se quiser filmar. Aconselho que comprem outro. A bateria eu achei meio fraca que eu recarreguei e no primeiro teste não deu 40 km de autonomia sendo que eu achei que ia andar no mínimo 60km. Enfim. Mas está bom. Já me atende muito bem para o que eu preciso. Atenção! isso não é um brinquedo. Ok? se quer um brinquedo compre um mais simples com o pessoal da honey. Mas se procura força, rapidez e produto a cima da média, compre o g4 max. E esse modelo aqui é a versão que tem dois motores que totalizam 3280w! são 1640w em cada motor! um absurdo de força! kkkk. Depois eu vou comprar mais um! se deus quiser!.",5,MLB56720548,2025-10-02T00:00:00
